	antennas	IF	scan	scantime	scansource	DRArr	DLArr
374	LA	1	38	27.72222137451172	3C454.3	(-1.2073475571981514e-06+1.96873307778248e-06j)	(8.109374149840871e-07-1.7170606045675066e-06j)
375	MK	1	38	27.72222137451172	3C454.3	0j	0j
376	NL	1	38	27.72222137451172	3C454.3	0j	0j
377	OV	1	38	27.72222137451172	3C454.3	0j	0j
378	PT	1	38	27.72222137451172	3C454.3	0j	0j
379	SC	1	38	27.72222137451172	3C454.3	0j	0j
380	BR	1	39	28.4375	CTA102	(-2.060679009576269e-06+6.607375535503418e-06j)	(-1.5279209316283765e-06+4.287345225287876e-06j)
381	FD	1	39	28.4375	CTA102	0j	0j
382	HN	1	39	28.4375	CTA102	0j	0j
383	KP	1	39	28.4375	CTA102	0j	0j
384	LA	1	39	28.4375	CTA102	0j	0j
385	MK	1	39	28.4375	CTA102	(1.5815324816901777e-06-1.6422143353022553e-07j)	(-8.808233844205714e-07-5.0944550513873945e-06j)
386	NL	1	39	28.4375	CTA102	0j	0j
387	OV	1	39	28.4375	CTA102	0j	0j
388	PT	1	39	28.4375	CTA102	0j	0j
389	SC	1	39	28.4375	CTA102	0j	0j
390	BR	1	40	28.502777099609375	3C454.3	0j	0j
391	FD	1	40	28.502777099609375	3C454.3	0j	0j
392	HN	1	40	28.502777099609375	3C454.3	0j	0j
393	KP	1	40	28.502777099609375	3C454.3	0j	0j
394	LA	1	40	28.502777099609375	3C454.3	0j	0j
395	MK	1	40	28.502777099609375	3C454.3	(-1.1556007607314148e-05-1.109600487686464e-05j)	(7.246178377775608e-06-2.0948431558471898e-05j)
396	NL	1	40	28.502777099609375	3C454.3	0j	0j
397	OV	1	40	28.502777099609375	3C454.3	0j	0j
398	PT	1	40	28.502777099609375	3C454.3	(1.1807071883686808e-06+4.817753016706443e-07j)	(-1.261007412625102e-06-1.7908349549630602e-06j)
399	SC	1	40	28.502777099609375	3C454.3	0j	0j
400	BR	1	41	30.015277862548828	3C454.3	0j	0j
401	FD	1	41	30.015277862548828	3C454.3	(-2.467904331015964e-06+8.495724013749619e-07j)	(2.0954868206676425e-06+1.0830628315572948e-06j)
402	HN	1	41	30.015277862548828	3C454.3	0j	0j
403	KP	1	41	30.015277862548828	3C454.3	0j	0j
404	LA	1	41	30.015277862548828	3C454.3	(1.199042775003602e-06+4.781210130937795e-07j)	(-1.465519246006816e-06-1.3898896310141433e-06j)
405	MK	1	41	30.015277862548828	3C454.3	0j	0j
406	NL	1	41	30.015277862548828	3C454.3	0j	0j
407	OV	1	41	30.015277862548828	3C454.3	0j	0j
408	PT	1	41	30.015277862548828	3C454.3	0j	0j
409	SC	1	41	30.015277862548828	3C454.3	0j	0j
410	BR	1	42	34.74444580078125	3C273	0j	0j
411	FD	1	42	34.74444580078125	3C273	0j	0j
412	HN	1	42	34.74444580078125	3C273	0j	0j
413	KP	1	42	34.74444580078125	3C273	0j	0j
414	LA	1	42	34.74444580078125	3C273	0j	0j
415	MK	1	42	34.74444580078125	3C273	0j	0j
416	NL	1	42	34.74444580078125	3C273	(-7.713049397270536e-08+1.8264974562430318e-06j)	(2.176332889441702e-07-3.4501234821692716e-06j)
417	OV	1	42	34.74444580078125	3C273	0j	0j
418	PT	1	42	34.74444580078125	3C273	(6.632153535182961e-07-5.089458713251519e-07j)	(-2.788249564399252e-06+4.181653449998774e-06j)
419	SC	1	42	34.74444580078125	3C273	0j	0j
420	BR	1	43	35.49305725097656	3C273	0j	0j
421	FD	1	43	35.49305725097656	3C273	0j	0j
422	HN	1	43	35.49305725097656	3C273	0j	0j
423	KP	1	43	35.49305725097656	3C273	0j	0j
424	LA	1	43	35.49305725097656	3C273	(-1.2231128092420411e-06-1.0259187623130632e-05j)	(-5.854573665473179e-06-2.3922023740723977e-06j)
425	MK	1	43	35.49305725097656	3C273	0j	0j
426	NL	1	43	35.49305725097656	3C273	0j	0j
427	OV	1	43	35.49305725097656	3C273	0j	0j
428	PT	1	43	35.49305725097656	3C273	(4.565567794541259e-06+7.094731051839955e-07j)	(-9.39450631491224e-07-7.230640357665498e-06j)
429	SC	1	43	35.49305725097656	3C273	0j	0j
430	BR	1	44	35.56805419921875	3C279	0j	0j
431	FD	1	44	35.56805419921875	3C279	0j	0j
432	HN	1	44	35.56805419921875	3C279	0j	0j
433	KP	1	44	35.56805419921875	3C279	0j	0j
434	LA	1	44	35.56805419921875	3C279	0j	0j
435	MK	1	44	35.56805419921875	3C279	0j	0j
436	NL	1	44	35.56805419921875	3C279	(4.821170147552743e-06-1.3645708881998507e-06j)	(-7.497655655835712e-07-2.506209875489152e-06j)
437	OV	1	44	35.56805419921875	3C279	0j	0j
438	PT	1	44	35.56805419921875	3C279	0j	0j
439	SC	1	44	35.56805419921875	3C279	(3.463765159866604e-05+1.894549591832435e-05j)	(-5.147873270595993e-05-3.464700444065384e-05j)
440	BR	1	45	37.2388916015625	3C273	(-8.604588231198596e-08+9.820169558690982e-06j)	(-5.047818411619089e-06+7.969097848047896e-06j)
441	FD	1	45	37.2388916015625	3C273	0j	0j
442	HN	1	45	37.2388916015625	3C273	0j	0j
443	KP	1	45	37.2388916015625	3C273	0j	0j
444	LA	1	45	37.2388916015625	3C273	(6.407620190991572e-06+5.848029250932056e-06j)	(-4.49264009590835e-06+3.275403751699281e-07j)
445	MK	1	45	37.2388916015625	3C273	0j	0j
446	NL	1	45	37.2388916015625	3C273	0j	0j
447	OV	1	45	37.2388916015625	3C273	0j	0j
448	PT	1	45	37.2388916015625	3C273	0j	0j
449	SC	1	45	37.2388916015625	3C273	0j	0j
450	BR	1	46	37.320831298828125	3C279	(-1.4641545165198745e-05+2.6709782804104966e-06j)	(-5.873677044733707e-08-2.3160254305487275e-06j)
451	FD	1	46	37.320831298828125	3C279	0j	0j
452	HN	1	46	37.320831298828125	3C279	0j	0j
453	KP	1	46	37.320831298828125	3C279	0j	0j
454	LA	1	46	37.320831298828125	3C279	0j	0j
455	MK	1	46	37.320831298828125	3C279	0j	0j
456	NL	1	46	37.320831298828125	3C279	0j	0j
457	OV	1	46	37.320831298828125	3C279	0j	0j
458	PT	1	46	37.320831298828125	3C279	(-4.952890094068151e-06+5.382899260044181e-06j)	(3.627403394410082e-06-2.8817345130715336e-06j)
459	SC	1	46	37.320831298828125	3C279	0j	0j
460	BR	1	47	38.36944580078125	3C273	0j	0j
461	FD	1	47	38.36944580078125	3C273	(8.991293788704572e-06+6.061750804318605e-06j)	(3.360238042886896e-06-2.146146827965653e-07j)
462	HN	1	47	38.36944580078125	3C273	0j	0j
463	KP	1	47	38.36944580078125	3C273	0j	0j
464	LA	1	47	38.36944580078125	3C273	0j	0j
465	MK	1	47	38.36944580078125	3C273	0j	0j
466	NL	1	47	38.36944580078125	3C273	0j	0j
467	OV	1	47	38.36944580078125	3C273	0j	0j
468	PT	1	47	38.36944580078125	3C273	(2.797741067214777e-06+3.6529545162013988e-06j)	(-4.244327303829685e-06-1.1885492373930349e-06j)
469	SC	1	47	38.36944580078125	3C273	0j	0j
470	BR	1	48	38.44999694824219	3C279	0j	0j
471	FD	1	48	38.44999694824219	3C279	0j	0j
472	HN	1	48	38.44999694824219	3C279	0j	0j
473	KP	1	48	38.44999694824219	3C279	0j	0j
474	LA	1	48	38.44999694824219	3C279	0j	0j
475	MK	1	48	38.44999694824219	3C279	(1.2828236322258466e-05-1.2043472490751748e-06j)	(-1.1004705484118512e-05-1.2628139231363775e-05j)
476	NL	1	48	38.44999694824219	3C279	0j	0j
477	OV	1	48	38.44999694824219	3C279	0j	0j
478	PT	1	48	38.44999694824219	3C279	(3.037833697187429e-06-1.0148420737213202e-06j)	(1.4882069934683879e-06+3.8374384394244365e-08j)
479	SC	1	48	38.44999694824219	3C279	0j	0j
480	BR	1	49	39.30000305175781	3C273	0j	0j
481	FD	1	49	39.30000305175781	3C273	(1.3196674560350036e-06-4.533827101205809e-06j)	(1.679473068999106e-06+1.9003705745963506e-06j)
482	HN	1	49	39.30000305175781	3C273	0j	0j
483	KP	1	49	39.30000305175781	3C273	0j	0j
484	LA	1	49	39.30000305175781	3C273	0j	0j
485	MK	1	49	39.30000305175781	3C273	0j	0j
486	NL	1	49	39.30000305175781	3C273	(1.6256122926292153e-05+5.990315766978719e-06j)	(1.1544389860127362e-05-1.0589297577265213e-06j)
487	OV	1	49	39.30000305175781	3C273	0j	0j
488	PT	1	49	39.30000305175781	3C273	0j	0j
489	SC	1	49	39.30000305175781	3C273	0j	0j
490	BR	1	50	39.38055419921875	3C279	0j	0j
491	FD	1	50	39.38055419921875	3C279	0j	0j
492	HN	1	50	39.38055419921875	3C279	0j	0j
493	KP	1	50	39.38055419921875	3C279	0j	0j
494	LA	1	50	39.38055419921875	3C279	0j	0j
495	MK	1	50	39.38055419921875	3C279	0j	0j
496	NL	1	50	39.38055419921875	3C279	0j	0j
497	OV	1	50	39.38055419921875	3C279	(-5.478915543680254e-06+2.957294327439173e-06j)	(2.809718555794964e-06-2.7456178872153456e-06j)
498	PT	1	50	39.38055419921875	3C279	0j	0j
499	SC	1	50	39.38055419921875	3C279	(-2.7740366541217533e-05-4.0980188068288763e-05j)	(4.912160399516368e-05+1.6203459227163784e-05j)
500	BR	1	51	39.704166412353516	1633+382	0j	0j
501	FD	1	51	39.704166412353516	1633+382	0j	0j
502	HN	1	51	39.704166412353516	1633+382	0j	0j
503	KP	1	51	39.704166412353516	1633+382	0j	0j
504	LA	1	51	39.704166412353516	1633+382	0j	0j
505	MK	1	51	39.704166412353516	1633+382	(-2.5419813930401927e-06-1.923934076487735e-06j)	(8.97063752133649e-07-5.047089963247699e-06j)
506	NL	1	51	39.704166412353516	1633+382	0j	0j
507	OV	1	51	39.704166412353516	1633+382	(-1.9483158080057105e-06+6.687712340998778e-07j)	(-2.450782297203015e-07-4.742319384487782e-07j)
508	PT	1	51	39.704166412353516	1633+382	0j	0j
509	SC	1	51	39.704166412353516	1633+382	0j	0j
510	BR	1	52	39.76250076293945	3C345	(1.8155914862433565e-07+3.4519024775110454e-06j)	(6.078965477684304e-06+2.8004872433977926e-06j)
511	FD	1	52	39.76250076293945	3C345	0j	0j
512	HN	1	52	39.76250076293945	3C345	(6.892248203573389e-06+3.5573927907655267e-06j)	(-3.5152112895453452e-06+2.6790618880596533e-06j)
513	KP	1	52	39.76250076293945	3C345	0j	0j
514	LA	1	52	39.76250076293945	3C345	0j	0j
515	MK	1	52	39.76250076293945	3C345	0j	0j
516	NL	1	52	39.76250076293945	3C345	0j	0j
517	OV	1	52	39.76250076293945	3C345	0j	0j
518	PT	1	52	39.76250076293945	3C345	0j	0j
519	SC	1	52	39.76250076293945	3C345	0j	0j
520	BR	1	53	40.48750305175781	3C273	0j	0j
521	FD	1	53	40.48750305175781	3C273	(-2.991896709422623e-06-2.6732216903720145e-06j)	(-3.242527170534909e-06+2.0075882387395177e-06j)
522	HN	1	53	40.48750305175781	3C273	0j	0j
523	KP	1	53	40.48750305175781	3C273	0j	0j
524	LA	1	53	40.48750305175781	3C273	(-6.831683968160466e-07-2.6469720651189145e-07j)	(1.4248916143320322e-06-1.820867663861897e-06j)
525	MK	1	53	40.48750305175781	3C273	0j	0j
526	NL	1	53	40.48750305175781	3C273	0j	0j
527	OV	1	53	40.48750305175781	3C273	0j	0j
528	PT	1	53	40.48750305175781	3C273	0j	0j
529	SC	1	53	40.48750305175781	3C273	0j	0j
530	BR	1	54	40.55278015136719	3C279	0j	0j
531	FD	1	54	40.55278015136719	3C279	0j	0j
532	HN	1	54	40.55278015136719	3C279	0j	0j
533	KP	1	54	40.55278015136719	3C279	0j	0j
534	LA	1	54	40.55278015136719	3C279	0j	0j
535	MK	1	54	40.55278015136719	3C279	(-1.1512643204129943e-06-9.235458900252124e-06j)	(-5.60682650969784e-06-4.263526440786572e-06j)
536	NL	1	54	40.55278015136719	3C279	0j	0j
537	OV	1	54	40.55278015136719	3C279	0j	0j
538	PT	1	54	40.55278015136719	3C279	0j	0j
539	SC	1	54	40.55278015136719	3C279	(-2.8289133026696334e-05-4.712943189505255e-05j)	(3.4905133706396295e-05+3.9326829470382404e-05j)
540	BR	1	55	40.86805725097656	1633+382	0j	0j
541	FD	1	55	40.86805725097656	1633+382	0j	0j
542	HN	1	55	40.86805725097656	1633+382	(9.525153632365555e-07+1.8856181083413583e-06j)	(-5.052811732533052e-06+3.905383356063626e-06j)
543	KP	1	55	40.86805725097656	1633+382	0j	0j
544	LA	1	55	40.86805725097656	1633+382	0j	0j
545	MK	1	55	40.86805725097656	1633+382	(-2.6287088440622356e-06-3.1657010471055286e-06j)	(1.7364689708200363e-07-2.3312628036722997e-06j)
546	NL	1	55	40.86805725097656	1633+382	0j	0j
547	OV	1	55	40.86805725097656	1633+382	0j	0j
548	PT	1	55	40.86805725097656	1633+382	0j	0j
549	SC	1	55	40.86805725097656	1633+382	0j	0j
550	BR	1	56	40.92500305175781	3C345	(-1.1538034792157021e-06-4.286613936066506e-06j)	(-1.642104801002441e-06-1.2731162011469123e-06j)
551	FD	1	56	40.92500305175781	3C345	0j	0j
552	HN	1	56	40.92500305175781	3C345	0j	0j
553	KP	1	56	40.92500305175781	3C345	0j	0j
554	LA	1	56	40.92500305175781	3C345	0j	0j
555	MK	1	56	40.92500305175781	3C345	0j	0j
556	NL	1	56	40.92500305175781	3C345	0j	0j
557	OV	1	56	40.92500305175781	3C345	0j	0j
558	PT	1	56	40.92500305175781	3C345	(1.1034637117978129e-05-9.340279831227549e-08j)	(1.9771961632055063e-06+1.0724158145342739e-05j)
559	SC	1	56	40.92500305175781	3C345	0j	0j
560	BR	1	57	41.46111297607422	3C273	0j	0j
561	FD	1	57	41.46111297607422	3C273	(-7.444459480591469e-07+3.0660715336687335e-06j)	(2.2854402258830296e-06+5.874479397453694e-06j)
562	HN	1	57	41.46111297607422	3C273	0j	0j
563	KP	1	57	41.46111297607422	3C273	0j	0j
564	LA	1	57	41.46111297607422	3C273	0j	0j
565	MK	1	57	41.46111297607422	3C273	0j	0j
566	NL	1	57	41.46111297607422	3C273	0j	0j
567	OV	1	57	41.46111297607422	3C273	0j	0j
568	PT	1	57	41.46111297607422	3C273	(3.378459174833831e-06-1.7479594320110028e-06j)	(-1.0397133510933524e-06+6.474530834460574e-06j)
569	SC	1	57	41.46111297607422	3C273	0j	0j
570	BR	1	58	41.54027557373047	3C279	0j	0j
571	FD	1	58	41.54027557373047	3C279	0j	0j
572	HN	1	58	41.54027557373047	3C279	0j	0j
573	KP	1	58	41.54027557373047	3C279	0j	0j
574	LA	1	58	41.54027557373047	3C279	0j	0j
575	MK	1	58	41.54027557373047	3C279	0j	0j
576	NL	1	58	41.54027557373047	3C279	0j	0j
577	OV	1	58	41.54027557373047	3C279	(-4.635664964055574e-06+6.926785461265213e-06j)	(-2.5472487196284997e-07+1.7961050504828113e-06j)
578	PT	1	58	41.54027557373047	3C279	(2.1542028925275266e-06-3.280371079143854e-06j)	(-3.3137767371201865e-06+1.5455497483022102e-06j)
579	SC	1	58	41.54027557373047	3C279	0j	0j
580	BR	1	59	41.86527633666992	1633+382	0j	0j
581	FD	1	59	41.86527633666992	1633+382	0j	0j
582	HN	1	59	41.86527633666992	1633+382	0j	0j
583	KP	1	59	41.86527633666992	1633+382	0j	0j
584	LA	1	59	41.86527633666992	1633+382	0j	0j
585	MK	1	59	41.86527633666992	1633+382	(1.3071122873105254e-06-5.932366961261223e-07j)	(1.3986347274097589e-06-3.1383838269302885e-06j)
586	NL	1	59	41.86527633666992	1633+382	(6.090974975049421e-07+1.6936613312546323e-06j)	(-3.7231144124189304e-06+1.5153064923127497e-06j)
587	OV	1	59	41.86527633666992	1633+382	0j	0j
588	PT	1	59	41.86527633666992	1633+382	0j	0j
589	SC	1	59	41.86527633666992	1633+382	0j	0j
590	BR	1	60	41.923614501953125	3C345	0j	0j
591	FD	1	60	41.923614501953125	3C345	0j	0j
592	HN	1	60	41.923614501953125	3C345	0j	0j
593	KP	1	60	41.923614501953125	3C345	0j	0j
594	LA	1	60	41.923614501953125	3C345	(-2.032818847506542e-06+1.307414163871582e-07j)	(5.193287211748282e-06-8.55405461944223e-07j)
595	MK	1	60	41.923614501953125	3C345	0j	0j
596	NL	1	60	41.923614501953125	3C345	0j	0j
597	OV	1	60	41.923614501953125	3C345	0j	0j
598	PT	1	60	41.923614501953125	3C345	(-3.8487879947232295e-06-1.8807769796866594e-06j)	(-4.173693668372573e-06-3.940943245155277e-06j)
599	SC	1	60	41.923614501953125	3C345	0j	0j
600	BR	1	61	42.458335876464844	3C273	0j	0j
601	FD	1	61	42.458335876464844	3C273	(-1.9214938049635534e-07+6.827577854925009e-06j)	(-2.660989072677923e-06+7.119100181195667e-06j)
602	HN	1	61	42.458335876464844	3C273	0j	0j
603	KP	1	61	42.458335876464844	3C273	0j	0j
604	LA	1	61	42.458335876464844	3C273	0j	0j
605	MK	1	61	42.458335876464844	3C273	0j	0j
606	NL	1	61	42.458335876464844	3C273	0j	0j
607	OV	1	61	42.458335876464844	3C273	(4.855311228119834e-06-4.9905523104398245e-06j)	(2.3490507576396468e-06-7.709362340169291e-06j)
608	PT	1	61	42.458335876464844	3C273	0j	0j
609	SC	1	61	42.458335876464844	3C273	0j	0j
610	BR	1	62	42.537498474121094	3C279	0j	0j
611	FD	1	62	42.537498474121094	3C279	(8.775745967546853e-06+3.1186892957961814e-06j)	(-2.4613697024427317e-06+1.040820112391248e-06j)
612	HN	1	62	42.537498474121094	3C279	0j	0j
613	KP	1	62	42.537498474121094	3C279	0j	0j
614	LA	1	62	42.537498474121094	3C279	0j	0j
615	MK	1	62	42.537498474121094	3C279	0j	0j
616	NL	1	62	42.537498474121094	3C279	0j	0j
617	OV	1	62	42.537498474121094	3C279	0j	0j
618	PT	1	62	42.537498474121094	3C279	(2.9030018532076622e-06+4.3760134007361107e-07j)	(-2.710229228377733e-06+2.4609797718620456e-06j)
619	SC	1	62	42.537498474121094	3C279	0j	0j
620	BR	1	63	42.8638916015625	1633+382	0j	0j
621	FD	1	63	42.8638916015625	1633+382	(1.6396053215474908e-06-4.270219024741633e-07j)	(-4.999615063670062e-07+9.018764197959288e-07j)
622	HN	1	63	42.8638916015625	1633+382	0j	0j
623	KP	1	63	42.8638916015625	1633+382	0j	0j
624	LA	1	63	42.8638916015625	1633+382	0j	0j
625	MK	1	63	42.8638916015625	1633+382	(-3.5834403642589404e-07+5.095348144966754e-06j)	(2.052687797752785e-06-1.2606350347092491e-06j)
626	NL	1	63	42.8638916015625	1633+382	0j	0j
627	OV	1	63	42.8638916015625	1633+382	0j	0j
628	PT	1	63	42.8638916015625	1633+382	0j	0j
629	SC	1	63	42.8638916015625	1633+382	0j	0j
630	BR	1	64	42.920833587646484	3C345	0j	0j
631	FD	1	64	42.920833587646484	3C345	0j	0j
632	HN	1	64	42.920833587646484	3C345	0j	0j
633	KP	1	64	42.920833587646484	3C345	(-3.3828070471926948e-06+3.6623456993129807e-06j)	(2.385928585559907e-06+2.7892555423140375e-06j)
634	LA	1	64	42.920833587646484	3C345	0j	0j
635	MK	1	64	42.920833587646484	3C345	0j	0j
636	NL	1	64	42.920833587646484	3C345	0j	0j
637	OV	1	64	42.920833587646484	3C345	(2.153926462028704e-06-9.314421095001403e-07j)	(-2.5118142709574184e-06-5.334664378624491e-06j)
638	PT	1	64	42.920833587646484	3C345	0j	0j
639	SC	1	64	42.920833587646484	3C345	0j	0j
