	antennas	IF	scan	scantime	scansource	DRArr	DLArr
374	LA	1	38	27.72222137451172	3C454.3	(4.5750900771442514e-07-3.134792144278024e-08j)	(6.388202832185944e-07+5.959558391295485e-07j)
375	MK	1	38	27.72222137451172	3C454.3	0j	0j
376	NL	1	38	27.72222137451172	3C454.3	0j	0j
377	OV	1	38	27.72222137451172	3C454.3	0j	0j
378	PT	1	38	27.72222137451172	3C454.3	0j	0j
379	SC	1	38	27.72222137451172	3C454.3	0j	0j
380	BR	1	39	28.4375	CTA102	(-1.0898649633946917e-05-3.041091900279184e-06j)	(1.5192730085542915e-06+9.559422792142077e-06j)
381	FD	1	39	28.4375	CTA102	0j	0j
382	HN	1	39	28.4375	CTA102	0j	0j
383	KP	1	39	28.4375	CTA102	0j	0j
384	LA	1	39	28.4375	CTA102	0j	0j
385	MK	1	39	28.4375	CTA102	(-2.3814005697884573e-06+5.073099171079927e-06j)	(-3.1333815129176194e-06+2.769213405870606e-06j)
386	NL	1	39	28.4375	CTA102	0j	0j
387	OV	1	39	28.4375	CTA102	0j	0j
388	PT	1	39	28.4375	CTA102	0j	0j
389	SC	1	39	28.4375	CTA102	0j	0j
390	BR	1	40	28.502777099609375	3C454.3	0j	0j
391	FD	1	40	28.502777099609375	3C454.3	0j	0j
392	HN	1	40	28.502777099609375	3C454.3	0j	0j
393	KP	1	40	28.502777099609375	3C454.3	0j	0j
394	LA	1	40	28.502777099609375	3C454.3	0j	0j
395	MK	1	40	28.502777099609375	3C454.3	(-1.932969149672863e-05+9.754041390098198e-07j)	(3.688443327425086e-06-6.873556460274272e-06j)
396	NL	1	40	28.502777099609375	3C454.3	0j	0j
397	OV	1	40	28.502777099609375	3C454.3	0j	0j
398	PT	1	40	28.502777099609375	3C454.3	(4.5737485579008105e-07-2.4045652256574676e-06j)	(-2.399887930640613e-07+4.264259311431289e-06j)
399	SC	1	40	28.502777099609375	3C454.3	0j	0j
400	BR	1	41	30.015277862548828	3C454.3	0j	0j
401	FD	1	41	30.015277862548828	3C454.3	(-4.463267460657742e-07-1.3567254328701273e-06j)	(-3.5690690569047174e-06-1.51424944666047e-06j)
402	HN	1	41	30.015277862548828	3C454.3	0j	0j
403	KP	1	41	30.015277862548828	3C454.3	0j	0j
404	LA	1	41	30.015277862548828	3C454.3	(3.5586823948306897e-06+3.65100364285593e-06j)	(-1.8205690319473316e-06-1.8539919692940773e-06j)
405	MK	1	41	30.015277862548828	3C454.3	0j	0j
406	NL	1	41	30.015277862548828	3C454.3	0j	0j
407	OV	1	41	30.015277862548828	3C454.3	0j	0j
408	PT	1	41	30.015277862548828	3C454.3	0j	0j
409	SC	1	41	30.015277862548828	3C454.3	0j	0j
410	BR	1	42	34.74444580078125	3C273	0j	0j
411	FD	1	42	34.74444580078125	3C273	0j	0j
412	HN	1	42	34.74444580078125	3C273	0j	0j
413	KP	1	42	34.74444580078125	3C273	0j	0j
414	LA	1	42	34.74444580078125	3C273	0j	0j
415	MK	1	42	34.74444580078125	3C273	0j	0j
416	NL	1	42	34.74444580078125	3C273	(5.8509580523733605e-06-1.0937392159454e-05j)	(1.186486148036498e-05-4.884601624554913e-06j)
417	OV	1	42	34.74444580078125	3C273	0j	0j
418	PT	1	42	34.74444580078125	3C273	(-3.377867442593002e-07+8.414676875902099e-06j)	(2.6761412475040695e-07-1.997609733747259e-06j)
419	SC	1	42	34.74444580078125	3C273	0j	0j
420	BR	1	43	35.49305725097656	3C273	0j	0j
421	FD	1	43	35.49305725097656	3C273	0j	0j
422	HN	1	43	35.49305725097656	3C273	0j	0j
423	KP	1	43	35.49305725097656	3C273	0j	0j
424	LA	1	43	35.49305725097656	3C273	(4.005159931966344e-06+3.80459995760026e-06j)	(-1.0666844232458477e-06-5.927613231681635e-06j)
425	MK	1	43	35.49305725097656	3C273	0j	0j
426	NL	1	43	35.49305725097656	3C273	0j	0j
427	OV	1	43	35.49305725097656	3C273	0j	0j
428	PT	1	43	35.49305725097656	3C273	(1.239750143456632e-06+4.309350421645748e-06j)	(2.338781285550341e-06-2.4767933946335016e-06j)
429	SC	1	43	35.49305725097656	3C273	0j	0j
430	BR	1	44	35.56805419921875	3C279	0j	0j
431	FD	1	44	35.56805419921875	3C279	0j	0j
432	HN	1	44	35.56805419921875	3C279	0j	0j
433	KP	1	44	35.56805419921875	3C279	0j	0j
434	LA	1	44	35.56805419921875	3C279	0j	0j
435	MK	1	44	35.56805419921875	3C279	0j	0j
436	NL	1	44	35.56805419921875	3C279	(-1.8008085325597528e-06+1.043123996366689e-05j)	(2.384369094121215e-06+7.027861957975925e-07j)
437	OV	1	44	35.56805419921875	3C279	0j	0j
438	PT	1	44	35.56805419921875	3C279	0j	0j
439	SC	1	44	35.56805419921875	3C279	(6.319598039356213e-05+7.270419220996344e-05j)	(-8.28600837189356e-05-9.38299794021989e-05j)
440	BR	1	45	37.2388916015625	3C273	(2.6971613538390925e-06+5.13121288191969e-06j)	(1.0016454813121469e-05-8.084842191198434e-06j)
441	FD	1	45	37.2388916015625	3C273	0j	0j
442	HN	1	45	37.2388916015625	3C273	0j	0j
443	KP	1	45	37.2388916015625	3C273	0j	0j
444	LA	1	45	37.2388916015625	3C273	(8.570112957759953e-06+1.2444307805998966e-06j)	(7.562578708766098e-06+7.159681733605158e-06j)
445	MK	1	45	37.2388916015625	3C273	0j	0j
446	NL	1	45	37.2388916015625	3C273	0j	0j
447	OV	1	45	37.2388916015625	3C273	0j	0j
448	PT	1	45	37.2388916015625	3C273	0j	0j
449	SC	1	45	37.2388916015625	3C273	0j	0j
450	BR	1	46	37.320831298828125	3C279	(-2.7537249335351625e-05+5.09088079770914e-06j)	(1.8426041082292688e-05-2.4846094280087066e-05j)
451	FD	1	46	37.320831298828125	3C279	0j	0j
452	HN	1	46	37.320831298828125	3C279	0j	0j
453	KP	1	46	37.320831298828125	3C279	0j	0j
454	LA	1	46	37.320831298828125	3C279	0j	0j
455	MK	1	46	37.320831298828125	3C279	0j	0j
456	NL	1	46	37.320831298828125	3C279	0j	0j
457	OV	1	46	37.320831298828125	3C279	0j	0j
458	PT	1	46	37.320831298828125	3C279	(-9.845684481992825e-06+5.558245295332676e-06j)	(6.386310373239286e-06+2.2858229527363605e-06j)
459	SC	1	46	37.320831298828125	3C279	0j	0j
460	BR	1	47	38.36944580078125	3C273	0j	0j
461	FD	1	47	38.36944580078125	3C273	(8.034643395581505e-06-9.512754481179806e-08j)	(1.1206247522635474e-05-2.46293142231884e-07j)
462	HN	1	47	38.36944580078125	3C273	0j	0j
463	KP	1	47	38.36944580078125	3C273	0j	0j
464	LA	1	47	38.36944580078125	3C273	0j	0j
465	MK	1	47	38.36944580078125	3C273	0j	0j
466	NL	1	47	38.36944580078125	3C273	0j	0j
467	OV	1	47	38.36944580078125	3C273	0j	0j
468	PT	1	47	38.36944580078125	3C273	(2.3182729337480185e-06-4.916686160469954e-06j)	(4.071582973963864e-06+1.4532094053771794e-06j)
469	SC	1	47	38.36944580078125	3C273	0j	0j
470	BR	1	48	38.44999694824219	3C279	0j	0j
471	FD	1	48	38.44999694824219	3C279	0j	0j
472	HN	1	48	38.44999694824219	3C279	0j	0j
473	KP	1	48	38.44999694824219	3C279	0j	0j
474	LA	1	48	38.44999694824219	3C279	0j	0j
475	MK	1	48	38.44999694824219	3C279	(2.1465699887847187e-05-1.6188180189927495e-05j)	(-1.4753318724205339e-05-3.631234462246071e-05j)
476	NL	1	48	38.44999694824219	3C279	0j	0j
477	OV	1	48	38.44999694824219	3C279	0j	0j
478	PT	1	48	38.44999694824219	3C279	(7.254675569255437e-07+1.1055473733780914e-05j)	(7.132651909282035e-06+9.022530339437598e-07j)
479	SC	1	48	38.44999694824219	3C279	0j	0j
480	BR	1	49	39.30000305175781	3C273	0j	0j
481	FD	1	49	39.30000305175781	3C273	(-5.091062680471653e-06-1.0838384419447755e-05j)	(4.986591044032151e-06+7.654205853566745e-06j)
482	HN	1	49	39.30000305175781	3C273	0j	0j
483	KP	1	49	39.30000305175781	3C273	0j	0j
484	LA	1	49	39.30000305175781	3C273	0j	0j
485	MK	1	49	39.30000305175781	3C273	0j	0j
486	NL	1	49	39.30000305175781	3C273	(6.604637335467012e-07-1.107803101360414e-05j)	(5.938204836475662e-06-1.3946371761242611e-06j)
487	OV	1	49	39.30000305175781	3C273	0j	0j
488	PT	1	49	39.30000305175781	3C273	0j	0j
489	SC	1	49	39.30000305175781	3C273	0j	0j
490	BR	1	50	39.38055419921875	3C279	0j	0j
491	FD	1	50	39.38055419921875	3C279	0j	0j
492	HN	1	50	39.38055419921875	3C279	0j	0j
493	KP	1	50	39.38055419921875	3C279	0j	0j
494	LA	1	50	39.38055419921875	3C279	0j	0j
495	MK	1	50	39.38055419921875	3C279	0j	0j
496	NL	1	50	39.38055419921875	3C279	0j	0j
497	OV	1	50	39.38055419921875	3C279	(2.9942735576685854e-07+4.009547467352912e-06j)	(2.372980290392948e-06+5.1035499581015776e-06j)
498	PT	1	50	39.38055419921875	3C279	0j	0j
499	SC	1	50	39.38055419921875	3C279	(-7.247412268418539e-05-9.601558747694439e-05j)	(0.00013103517295488682+8.246091722163855e-05j)
500	BR	1	51	39.704166412353516	1633+382	0j	0j
501	FD	1	51	39.704166412353516	1633+382	0j	0j
502	HN	1	51	39.704166412353516	1633+382	0j	0j
503	KP	1	51	39.704166412353516	1633+382	0j	0j
504	LA	1	51	39.704166412353516	1633+382	0j	0j
505	MK	1	51	39.704166412353516	1633+382	(3.3052363582496376e-06+2.849020270086007e-07j)	(2.6797823538493606e-06-2.6044051524569413e-06j)
506	NL	1	51	39.704166412353516	1633+382	0j	0j
507	OV	1	51	39.704166412353516	1633+382	(9.880310187948918e-08-4.189354305456655e-07j)	(-6.438108382244587e-08-5.112575347191028e-07j)
508	PT	1	51	39.704166412353516	1633+382	0j	0j
509	SC	1	51	39.704166412353516	1633+382	0j	0j
510	BR	1	52	39.76250076293945	3C345	(-5.436133897628532e-06+5.704162893818283e-06j)	(-1.2378631311141195e-06+5.166496477311883e-07j)
511	FD	1	52	39.76250076293945	3C345	0j	0j
512	HN	1	52	39.76250076293945	3C345	(-1.163569438470869e-05-1.5131483629731131e-05j)	(5.0602641225348375e-06+1.8884767260710911e-06j)
513	KP	1	52	39.76250076293945	3C345	0j	0j
514	LA	1	52	39.76250076293945	3C345	0j	0j
515	MK	1	52	39.76250076293945	3C345	0j	0j
516	NL	1	52	39.76250076293945	3C345	0j	0j
517	OV	1	52	39.76250076293945	3C345	0j	0j
518	PT	1	52	39.76250076293945	3C345	0j	0j
519	SC	1	52	39.76250076293945	3C345	0j	0j
520	BR	1	53	40.48750305175781	3C273	0j	0j
521	FD	1	53	40.48750305175781	3C273	(-7.617163187902239e-06+3.5385946779918495e-07j)	(1.0070659998219702e-06+2.2568886563644663e-06j)
522	HN	1	53	40.48750305175781	3C273	0j	0j
523	KP	1	53	40.48750305175781	3C273	0j	0j
524	LA	1	53	40.48750305175781	3C273	(-9.331226397419275e-07-7.266584507855412e-06j)	(-3.939996394149646e-06+5.2032692208157185e-06j)
525	MK	1	53	40.48750305175781	3C273	0j	0j
526	NL	1	53	40.48750305175781	3C273	0j	0j
527	OV	1	53	40.48750305175781	3C273	0j	0j
528	PT	1	53	40.48750305175781	3C273	0j	0j
529	SC	1	53	40.48750305175781	3C273	0j	0j
530	BR	1	54	40.55278015136719	3C279	0j	0j
531	FD	1	54	40.55278015136719	3C279	0j	0j
532	HN	1	54	40.55278015136719	3C279	0j	0j
533	KP	1	54	40.55278015136719	3C279	0j	0j
534	LA	1	54	40.55278015136719	3C279	0j	0j
535	MK	1	54	40.55278015136719	3C279	(6.341912211293627e-06-1.2943543217305728e-05j)	(5.5266545562693665e-06-1.8735562144730595e-05j)
536	NL	1	54	40.55278015136719	3C279	0j	0j
537	OV	1	54	40.55278015136719	3C279	0j	0j
538	PT	1	54	40.55278015136719	3C279	0j	0j
539	SC	1	54	40.55278015136719	3C279	(-6.105376129088737e-05-9.218063959891103e-05j)	(0.00010955448456789436+0.00012378360559625753j)
540	BR	1	55	40.86805725097656	1633+382	0j	0j
541	FD	1	55	40.86805725097656	1633+382	0j	0j
542	HN	1	55	40.86805725097656	1633+382	(5.734593682586221e-07-2.3556872444049906e-06j)	(-2.9305090006480143e-06-2.44135322360464e-06j)
543	KP	1	55	40.86805725097656	1633+382	0j	0j
544	LA	1	55	40.86805725097656	1633+382	0j	0j
545	MK	1	55	40.86805725097656	1633+382	(2.2102192157482354e-06-5.946442356191206e-06j)	(1.6000055459035974e-06+8.022900833219043e-07j)
546	NL	1	55	40.86805725097656	1633+382	0j	0j
547	OV	1	55	40.86805725097656	1633+382	0j	0j
548	PT	1	55	40.86805725097656	1633+382	0j	0j
549	SC	1	55	40.86805725097656	1633+382	0j	0j
550	BR	1	56	40.92500305175781	3C345	(-4.6895204612031974e-06-4.52617637654616e-06j)	(-5.369531307112334e-06+2.2438548964160707e-06j)
551	FD	1	56	40.92500305175781	3C345	0j	0j
552	HN	1	56	40.92500305175781	3C345	0j	0j
553	KP	1	56	40.92500305175781	3C345	0j	0j
554	LA	1	56	40.92500305175781	3C345	0j	0j
555	MK	1	56	40.92500305175781	3C345	0j	0j
556	NL	1	56	40.92500305175781	3C345	0j	0j
557	OV	1	56	40.92500305175781	3C345	0j	0j
558	PT	1	56	40.92500305175781	3C345	(-2.3462973497973607e-06+2.8165142798993794e-06j)	(2.0647622815609323e-06-5.0377101911469495e-06j)
559	SC	1	56	40.92500305175781	3C345	0j	0j
560	BR	1	57	41.46111297607422	3C273	0j	0j
561	FD	1	57	41.46111297607422	3C273	(-4.005086701310381e-06-2.8046016019022807e-06j)	(-4.12911336439203e-06+9.414530492105254e-06j)
562	HN	1	57	41.46111297607422	3C273	0j	0j
563	KP	1	57	41.46111297607422	3C273	0j	0j
564	LA	1	57	41.46111297607422	3C273	0j	0j
565	MK	1	57	41.46111297607422	3C273	0j	0j
566	NL	1	57	41.46111297607422	3C273	0j	0j
567	OV	1	57	41.46111297607422	3C273	0j	0j
568	PT	1	57	41.46111297607422	3C273	(-6.109496578025e-06-2.0110465024334172e-06j)	(-2.57562668949152e-06+3.420259368825545e-06j)
569	SC	1	57	41.46111297607422	3C273	0j	0j
570	BR	1	58	41.54027557373047	3C279	0j	0j
571	FD	1	58	41.54027557373047	3C279	0j	0j
572	HN	1	58	41.54027557373047	3C279	0j	0j
573	KP	1	58	41.54027557373047	3C279	0j	0j
574	LA	1	58	41.54027557373047	3C279	0j	0j
575	MK	1	58	41.54027557373047	3C279	0j	0j
576	NL	1	58	41.54027557373047	3C279	0j	0j
577	OV	1	58	41.54027557373047	3C279	(5.646041932584299e-06+2.61203901969401e-06j)	(8.74552302926093e-06-2.3966247277667445e-06j)
578	PT	1	58	41.54027557373047	3C279	(1.8548000699052716e-08-4.4954515783190755e-06j)	(-9.674036155787653e-06+6.868464283318646e-06j)
579	SC	1	58	41.54027557373047	3C279	0j	0j
580	BR	1	59	41.86527633666992	1633+382	0j	0j
581	FD	1	59	41.86527633666992	1633+382	0j	0j
582	HN	1	59	41.86527633666992	1633+382	0j	0j
583	KP	1	59	41.86527633666992	1633+382	0j	0j
584	LA	1	59	41.86527633666992	1633+382	0j	0j
585	MK	1	59	41.86527633666992	1633+382	(1.3414322937619035e-06-5.885648381844299e-07j)	(-5.3056086938070316e-06-2.203951382303226e-06j)
586	NL	1	59	41.86527633666992	1633+382	(6.045997587510401e-06+9.30983810076672e-07j)	(2.1689090389687665e-06+2.2524005539304102e-06j)
587	OV	1	59	41.86527633666992	1633+382	0j	0j
588	PT	1	59	41.86527633666992	1633+382	0j	0j
589	SC	1	59	41.86527633666992	1633+382	0j	0j
590	BR	1	60	41.923614501953125	3C345	0j	0j
591	FD	1	60	41.923614501953125	3C345	0j	0j
592	HN	1	60	41.923614501953125	3C345	0j	0j
593	KP	1	60	41.923614501953125	3C345	0j	0j
594	LA	1	60	41.923614501953125	3C345	(-7.275888445252256e-07+6.32014759663147e-06j)	(1.8426268679290176e-06+4.919473504789194e-06j)
595	MK	1	60	41.923614501953125	3C345	0j	0j
596	NL	1	60	41.923614501953125	3C345	0j	0j
597	OV	1	60	41.923614501953125	3C345	0j	0j
598	PT	1	60	41.923614501953125	3C345	(-1.2912864155847892e-06-3.745539396603405e-07j)	(-4.827079128181917e-06+1.1144817518332558e-06j)
599	SC	1	60	41.923614501953125	3C345	0j	0j
600	BR	1	61	42.458335876464844	3C273	0j	0j
601	FD	1	61	42.458335876464844	3C273	(-2.9563709375475514e-06+2.0583941021439846e-06j)	(-8.1623213636189e-06+6.574679240268957e-07j)
602	HN	1	61	42.458335876464844	3C273	0j	0j
603	KP	1	61	42.458335876464844	3C273	0j	0j
604	LA	1	61	42.458335876464844	3C273	0j	0j
605	MK	1	61	42.458335876464844	3C273	0j	0j
606	NL	1	61	42.458335876464844	3C273	0j	0j
607	OV	1	61	42.458335876464844	3C273	(-7.856536298644093e-06-5.427505948559193e-06j)	(-1.531167657395158e-05-2.3445114692691343e-06j)
608	PT	1	61	42.458335876464844	3C273	0j	0j
609	SC	1	61	42.458335876464844	3C273	0j	0j
610	BR	1	62	42.537498474121094	3C279	0j	0j
611	FD	1	62	42.537498474121094	3C279	(-3.361818841589806e-07+8.676939315709947e-06j)	(1.419052244224366e-05-6.735735534485311e-08j)
612	HN	1	62	42.537498474121094	3C279	0j	0j
613	KP	1	62	42.537498474121094	3C279	0j	0j
614	LA	1	62	42.537498474121094	3C279	0j	0j
615	MK	1	62	42.537498474121094	3C279	0j	0j
616	NL	1	62	42.537498474121094	3C279	0j	0j
617	OV	1	62	42.537498474121094	3C279	0j	0j
618	PT	1	62	42.537498474121094	3C279	(-2.2024337410988837e-06+8.638352308554828e-06j)	(3.1804970624832793e-06+8.663830124541133e-06j)
619	SC	1	62	42.537498474121094	3C279	0j	0j
620	BR	1	63	42.8638916015625	1633+382	0j	0j
621	FD	1	63	42.8638916015625	1633+382	(5.382680827720607e-06-4.007154739631262e-06j)	(-2.7356902469229117e-06-4.811648794875617e-07j)
622	HN	1	63	42.8638916015625	1633+382	0j	0j
623	KP	1	63	42.8638916015625	1633+382	0j	0j
624	LA	1	63	42.8638916015625	1633+382	0j	0j
625	MK	1	63	42.8638916015625	1633+382	(4.848429932524695e-06-2.0210543728162713e-06j)	(-1.6604652276365067e-06+4.711954174064602e-06j)
626	NL	1	63	42.8638916015625	1633+382	0j	0j
627	OV	1	63	42.8638916015625	1633+382	0j	0j
628	PT	1	63	42.8638916015625	1633+382	0j	0j
629	SC	1	63	42.8638916015625	1633+382	0j	0j
630	BR	1	64	42.920833587646484	3C345	0j	0j
631	FD	1	64	42.920833587646484	3C345	0j	0j
632	HN	1	64	42.920833587646484	3C345	0j	0j
633	KP	1	64	42.920833587646484	3C345	(1.2753717357234807e-06+5.201513357775491e-06j)	(3.5341908372800537e-06-5.470731629601092e-06j)
634	LA	1	64	42.920833587646484	3C345	0j	0j
635	MK	1	64	42.920833587646484	3C345	0j	0j
636	NL	1	64	42.920833587646484	3C345	0j	0j
637	OV	1	64	42.920833587646484	3C345	(-1.6787180455142708e-06+1.243327945365756e-06j)	(7.176497878551812e-07+9.428062773525243e-07j)
638	PT	1	64	42.920833587646484	3C345	0j	0j
639	SC	1	64	42.920833587646484	3C345	0j	0j
